Sum,YearEnd,Hour,WeekDay,HaveDeviceId,EuropeAsiaCountryIp,Refund
2.22,2024,8.733333333333333,1,1,0,1
2.22,2024,8.816666666666666,1,1,0,1
2.22,2024,8.816666666666666,1,1,0,1
2.22,2024,8.866666666666667,1,1,0,1
32.08,2018,9.35,1,1,0,1
32.08,2018,9.35,1,1,0,1
32.08,2018,9.366666666666667,1,1,0,1
32.08,2018,10.133333333333333,1,1,0,1
32.08,2018,10.133333333333333,1,1,0,1
5.0,2020,10.233333333333333,1,1,0,1
32.08,2018,10.266666666666667,1,1,0,1
32.08,2018,10.4,1,1,0,1
32.08,2018,10.533333333333333,1,1,0,1
32.08,2021,11.766666666666667,1,1,0,1
43.59,2021,14.333333333333334,1,0,0,1
26.87,2018,17.5,1,0,1,1
10.75,2018,17.55,1,1,1,1
5.0,2018,20.133333333333333,1,1,1,1
50.0,2018,20.15,1,1,1,1
4.99,2020,21.133333333333333,1,1,0,1
17.97,2019,22.816666666666666,1,1,1,1
5.99,2020,23.433333333333334,1,1,1,1
29.99,2021,0.8,2,1,0,1
19.99,2021,0.9,2,1,0,1
19.99,2021,0.9166666666666666,2,1,0,1
19.99,2021,0.9333333333333333,2,1,0,1
8.99,2018,8.3,2,0,0,1
0.42,2019,10.133333333333333,2,1,1,1
30.0,2018,16.05,2,1,0,1
2.5,2021,20.983333333333334,2,1,1,1
2.55,2021,21.233333333333334,2,1,1,1
4.99,2021,0.6666666666666666,3,1,0,1
19.98,2019,5.466666666666667,3,0,0,1
4.9,2018,6.416666666666667,3,1,0,1
0.42,2019,14.1,3,1,1,1
5.0,2018,17.883333333333333,3,1,1,1
25.0,2018,17.883333333333333,3,1,1,1
10.0,2021,3.466666666666667,4,1,1,1
5.0,2021,3.5166666666666666,4,1,1,1
20.99,2023,3.6833333333333336,4,1,0,1
105.0,2017,4.683333333333334,4,1,0,1
100.0,2019,8.716666666666667,4,1,0,1
100.0,2019,8.75,4,1,0,1
300.0,2018,9.8,4,0,0,1
8.47,2019,15.5,4,1,1,1
4.23,2019,15.516666666666667,4,1,1,1
21.17,2019,15.616666666666667,4,0,1,1
224.24,2023,17.55,4,1,0,1
52.49,2018,17.916666666666668,4,1,1,1
19.99,2021,17.966666666666665,4,1,0,1
26.96,2021,18.316666666666666,4,0,0,1
19.99,2019,19.316666666666666,4,0,1,1
19.99,2020,19.35,4,1,0,1
11.85,2019,19.383333333333333,4,0,1,1
4.99,2021,20.15,4,1,1,1
40.09,2023,20.866666666666667,4,1,0,1
99.99,2021,21.983333333333334,4,1,0,1
14.99,2021,22.216666666666665,4,1,1,1
32.07,2019,22.3,4,1,0,1
32.07,2019,22.316666666666666,4,1,0,1
32.07,2019,22.333333333333332,4,1,0,1
32.07,2019,22.383333333333333,4,1,0,1
29.94,2017,2.15,5,1,0,1
4.9,2018,3.4833333333333334,5,1,0,1
99.99,2020,9.483333333333333,5,1,0,1
6.04,2017,18.633333333333333,5,1,1,1
9.99,2019,18.9,5,0,0,1
9.99,2019,18.933333333333334,5,0,0,1
5.24,2017,19.433333333333334,5,1,1,1
223.69,2023,20.633333333333333,5,1,0,1
4.99,2018,21.133333333333333,5,1,0,1
4.99,2020,22.583333333333332,5,1,1,1
52.5,2017,4.733333333333333,6,1,0,1
36.0,2018,7.1,6,1,0,1
8.99,2018,7.6,6,0,0,1
100.0,2020,9.65,6,1,1,1
100.0,2020,9.7,6,1,1,1
9.99,2019,15.6,6,0,0,1
31.94,2019,16.166666666666668,6,1,0,1
4.99,2019,16.333333333333332,6,1,0,1
42.86,2025,20.583333333333332,6,1,0,1
63.89,2017,21.083333333333332,6,1,0,1
9.99,2018,22.533333333333335,6,1,0,1
42.86,2025,0.1,0,1,0,1
9.99,2021,1.4833333333333334,0,0,0,1
9.99,2021,1.5,0,0,0,1
51.11,2021,6.766666666666667,0,1,0,1
42.86,2025,9.566666666666666,0,1,0,1
31.94,2024,15.383333333333333,0,1,0,1
4.99,2019,17.166666666666668,0,1,1,1
19.99,2018,18.7,0,1,0,1
31.94,2024,18.7,0,1,0,1
223.69,2023,18.933333333333334,0,1,0,1
19.99,2020,21.566666666666666,0,1,0,1
19.99,2018,1.1666666666666667,1,1,0,1
19.99,2020,1.7333333333333334,1,1,0,1
1.6,2021,2.283333333333333,1,1,0,1
19.99,2020,3.3666666666666667,1,1,0,1
19.99,2020,3.55,1,1,0,1
4.99,2021,4.116666666666666,1,1,1,1
223.4,2021,5.7,1,1,0,1
21.0,2017,9.166666666666666,1,1,0,1
32.09,2018,9.783333333333333,1,1,0,1
6.41,2017,14.016666666666667,1,1,0,1
64.15,2017,14.183333333333334,1,1,0,1
64.18,2017,14.233333333333333,1,1,0,1
49.99,2020,15.25,1,1,0,1
51.34,2024,16.35,1,1,0,1
51.34,2024,16.416666666666668,1,1,0,1
4.99,2023,17.333333333333332,1,1,1,1
51.34,2020,21.733333333333334,1,1,0,1
1.99,2018,22.516666666666666,1,1,0,1
32.13,2023,2.033333333333333,2,1,0,1
49.99,2020,5.933333333333334,2,1,0,1
27.75,2021,6.9,2,1,0,1
19.99,2018,8.666666666666666,2,1,0,1
52.48,2019,14.733333333333333,2,1,1,1
4.99,2019,15.933333333333334,2,1,0,1
5.57,2018,20.333333333333332,2,1,0,1
49.99,2017,20.5,2,1,0,1
99.99,2017,20.55,2,1,0,1
5.38,2018,20.783333333333335,2,1,1,1
51.41,2017,23.7,2,1,0,1
100.0,2019,1.1166666666666667,3,0,0,1
21.0,2017,7.933333333333334,3,1,0,1
21.0,2017,7.966666666666667,3,1,0,1
19.99,2018,8.316666666666666,3,1,0,1
6.24,2017,13.4,3,1,1,1
9.99,2020,15.416666666666666,3,1,0,1
101.14,2023,19.983333333333334,3,1,0,1
31.5,2022,22.35,3,1,0,1
49.99,2021,1.0,4,1,0,1
51.84,2019,1.1333333333333333,4,1,0,1
51.84,2021,2.1666666666666665,4,1,0,1
51.84,2018,3.3166666666666664,4,1,0,1
64.8,2018,3.45,4,1,0,1
29.99,2021,5.3,4,1,0,1
29.99,2021,5.316666666666666,4,1,0,1
29.99,2021,5.333333333333333,4,1,0,1
29.99,2021,5.366666666666666,4,1,0,1
19.99,2021,5.533333333333333,4,1,0,1
4.99,2021,11.716666666666667,4,1,1,1
4.99,2021,11.733333333333333,4,1,1,1
29.95,2017,15.716666666666667,4,1,0,1
29.99,2017,15.966666666666667,4,1,0,1
29.95,2017,16.766666666666666,4,1,0,1
29.99,2017,16.816666666666666,4,1,0,1
20.0,2018,19.1,4,1,1,1
21.0,2017,19.366666666666667,4,1,0,1
20.0,2018,19.383333333333333,4,1,1,1
8.39,2017,20.366666666666667,4,0,1,1
19.99,2018,22.183333333333334,4,1,0,1
9.99,2018,22.25,4,1,0,1
4.99,2018,22.35,4,1,0,1
99.99,2019,23.05,4,1,0,1
51.56,2021,1.9666666666666668,5,1,0,1
4.99,2019,2.4,5,1,1,1
9.99,2020,4.5,5,0,0,1
64.46,2021,4.966666666666667,5,1,0,1
64.43,2021,5.233333333333333,5,1,0,1
32.23,2023,6.083333333333333,5,1,0,1
32.23,2023,6.433333333333334,5,1,0,1
16.11,2020,6.6,5,1,0,1
24.99,2018,7.75,5,0,0,1
100.0,2017,7.783333333333333,5,1,1,1
21.56,2022,9.683333333333334,5,1,0,1
29.95,2018,9.816666666666666,5,1,0,1
29.99,2019,9.85,5,1,0,1
100.0,2017,9.866666666666667,5,1,1,1
28.2,2022,10.05,5,1,0,1
29.94,2020,10.133333333333333,5,1,0,1
100.0,2017,10.666666666666666,5,1,1,1
29.99,2018,12.05,5,1,0,1
29.95,2018,12.083333333333334,5,1,0,1
29.99,2018,12.466666666666667,5,1,0,1
19.99,2020,12.516666666666667,5,1,0,1
29.95,2018,12.8,5,1,0,1
29.95,2018,13.566666666666666,5,1,0,1
106.1,2021,15.533333333333333,5,1,1,1
51.17,2021,16.95,5,0,0,1
51.17,2021,17.016666666666666,5,0,0,1
20.99,2020,18.283333333333335,5,1,0,1
48.34,2021,18.6,5,1,0,1
29.99,2017,19.6,5,1,0,1
29.95,2017,19.8,5,1,0,1
4.99,2022,21.166666666666668,5,1,1,1
2.19,2019,23.466666666666665,5,1,1,1
51.53,2023,0.9,6,1,0,1
40.6,2018,3.45,6,1,0,1
10.5,2017,4.766666666666667,6,1,0,1
19.99,2020,6.266666666666667,6,1,0,1
19.99,2017,7.516666666666667,6,1,0,1
29.99,2018,9.183333333333334,6,1,0,1
29.95,2018,11.883333333333333,6,1,0,1
29.99,2018,13.833333333333334,6,1,0,1
29.95,2018,13.866666666666667,6,1,0,1
31.43,2021,14.166666666666666,6,1,1,1
24.99,2019,15.383333333333333,6,1,1,1
99.99,2020,16.183333333333334,6,1,0,1
99.99,2020,16.216666666666665,6,1,0,1
99.99,2020,16.266666666666666,6,1,0,1
29.94,2018,18.65,6,1,1,1
8.99,2018,18.65,6,1,1,1
1.99,2018,19.083333333333332,6,1,0,1
10.5,2018,19.783333333333335,6,1,0,1
13.53,2024,21.3,6,0,0,1
64.41,2020,22.116666666666667,6,1,0,1
17.97,2019,22.55,6,1,1,1
32.2,2023,22.916666666666668,6,1,0,1
11.13,2021,0.016666666666666666,0,1,0,1
4.99,2018,0.5333333333333333,0,1,1,1
1.64,2019,2.4166666666666665,0,1,1,1
5.57,2021,3.9833333333333334,0,1,0,1
51.52,2021,4.7,0,1,0,1
4.97,2019,12.983333333333333,0,1,0,1
9.95,2019,13.166666666666666,0,1,0,1
26.96,2021,16.4,0,0,0,1
29.94,2019,17.2,0,1,1,1
10.87,2017,17.283333333333335,0,0,0,1
19.99,2020,17.65,0,1,0,1
29.95,2018,18.666666666666668,0,1,0,1
29.99,2017,19.266666666666666,0,1,0,1
5.99,2018,21.2,0,1,1,1
47.05,2020,23.866666666666667,0,0,1,1
47.05,2020,23.883333333333333,0,0,1,1
45.01,2020,0.016666666666666666,1,1,1,1
45.01,2020,0.03333333333333333,1,1,1,1
45.01,2020,0.06666666666666667,1,1,1,1
47.06,2019,0.31666666666666665,1,0,0,1
6.18,2020,1.0,1,0,0,1
3.48,2020,1.3166666666666667,1,0,0,1
19.99,2018,2.7,1,1,0,1
21.54,2023,6.066666666666666,1,1,0,1
13.81,2023,6.716666666666667,1,1,0,1
4.99,2020,7.016666666666667,1,1,0,1
4.99,2020,7.033333333333333,1,1,0,1
4.99,2020,7.05,1,1,0,1
4.99,2017,7.05,1,1,0,1
39.99,2018,7.05,1,1,0,1
4.99,2021,7.066666666666666,1,1,0,1
4.99,2020,7.083333333333333,1,1,0,1
29.94,2020,7.1,1,1,1,1
4.99,2020,7.1,1,1,0,1
4.99,2020,7.1,1,1,0,1
14.99,2018,7.15,1,1,0,1
4.99,2020,7.15,1,1,0,1
5.99,2017,7.183333333333334,1,1,1,1
4.99,2020,7.183333333333334,1,1,0,1
4.99,2018,7.2,1,1,0,1
4.99,2018,7.216666666666667,1,1,0,1
4.99,2019,7.216666666666667,1,1,0,1
14.97,2019,7.233333333333333,1,1,0,1
4.99,2020,7.233333333333333,1,1,0,1
29.94,2020,7.233333333333333,1,1,1,1
4.99,2018,7.233333333333333,1,1,0,1
4.99,2019,7.233333333333333,1,1,0,1
19.99,2020,7.233333333333333,1,1,0,1
4.99,2018,7.25,1,1,0,1
4.99,2019,7.266666666666667,1,1,0,1
5.99,2018,7.266666666666667,1,1,1,1
4.99,2018,7.266666666666667,1,1,0,1
14.97,2019,7.266666666666667,1,1,0,1
4.99,2025,7.283333333333333,1,1,0,1
4.99,2021,7.3,1,1,0,1
4.99,2019,7.3,1,1,0,1
4.99,2020,7.3,1,1,0,1
4.99,2020,7.316666666666666,1,1,0,1
29.94,2018,7.316666666666666,1,1,0,1
4.99,2020,7.333333333333333,1,1,0,1
29.94,2018,7.333333333333333,1,1,0,1
4.99,2018,7.333333333333333,1,1,0,1
4.99,2020,7.333333333333333,1,1,0,1
29.94,2019,7.35,1,1,0,1
4.99,2020,7.35,1,1,0,1
14.97,2019,7.35,1,1,0,1
5.99,2017,7.35,1,1,1,1
4.99,2025,7.35,1,1,0,1
4.99,2020,7.366666666666666,1,1,0,1
4.99,2025,7.366666666666666,1,1,0,1
4.99,2021,7.383333333333334,1,1,0,1
4.99,2019,7.383333333333334,1,1,0,1
4.99,2020,7.383333333333334,1,1,0,1
4.99,2018,7.383333333333334,1,1,0,1
4.99,2022,7.383333333333334,1,1,0,1
4.99,2020,7.4,1,1,0,1
4.99,2018,7.416666666666667,1,1,0,1
4.99,2018,7.416666666666667,1,1,0,1
4.99,2019,7.416666666666667,1,1,0,1
4.99,2020,7.433333333333334,1,1,0,1
4.99,2018,7.433333333333334,1,1,0,1
4.99,2025,7.45,1,1,0,1
4.99,2018,7.466666666666667,1,1,0,1
29.94,2019,7.5,1,1,0,1
4.99,2018,7.5,1,1,0,1
4.99,2019,7.55,1,1,0,1
4.99,2019,7.55,1,1,0,1
4.99,2018,7.566666666666666,1,1,0,1
4.99,2027,7.566666666666666,1,1,1,1
25.0,2018,7.566666666666666,1,1,1,1
4.99,2018,7.583333333333333,1,1,0,1
4.99,2019,7.616666666666667,1,1,0,1
4.99,2017,7.616666666666667,1,1,0,1
29.94,2017,7.633333333333333,1,1,0,1
4.99,2021,7.633333333333333,1,1,0,1
4.99,2019,7.65,1,1,0,1
4.99,2021,7.65,1,1,0,1
4.99,2017,7.683333333333334,1,1,0,1
4.99,2022,7.7,1,1,0,1
5.99,2017,7.7,1,1,1,1
4.99,2019,7.716666666666667,1,1,0,1
4.95,2018,7.716666666666667,1,1,1,1
4.99,2019,7.733333333333333,1,1,0,1
4.99,2018,7.75,1,1,0,1
4.99,2018,7.75,1,0,0,1
14.99,2019,7.766666666666667,1,1,0,1
4.99,2018,7.766666666666667,1,1,0,1
4.99,2018,7.766666666666667,1,1,0,1
4.99,2017,7.766666666666667,1,1,0,1
5.99,2018,7.783333333333333,1,1,1,1
14.99,2019,7.783333333333333,1,1,0,1
4.99,2018,7.783333333333333,1,1,0,1
4.99,2024,7.783333333333333,1,1,0,1
4.99,2024,7.8,1,1,0,1
5.99,2019,7.8,1,1,1,1
4.99,2018,7.816666666666666,1,1,0,1
4.99,2020,7.816666666666666,1,1,0,1
4.99,2021,7.85,1,1,0,1
4.99,2021,7.866666666666667,1,1,0,1
4.99,2020,7.883333333333333,1,1,0,1
4.99,2021,7.883333333333333,1,1,0,1
4.99,2018,7.9,1,1,0,1
4.99,2017,7.9,1,1,0,1
4.99,2018,7.9,1,1,0,1
29.99,2020,7.9,1,1,0,1
4.99,2020,7.916666666666667,1,1,0,1
59.94,2019,7.916666666666667,1,1,0,1
4.99,2021,7.916666666666667,1,1,0,1
4.99,2019,7.933333333333334,1,1,0,1
4.99,2019,7.933333333333334,1,1,1,1
4.99,2024,7.95,1,1,0,1
4.99,2018,7.95,1,1,0,1
4.99,2019,7.95,1,1,0,1
4.99,2018,7.95,1,1,0,1
4.99,2021,7.966666666666667,1,1,0,1
4.99,2020,7.966666666666667,1,1,0,1
4.99,2021,7.983333333333333,1,1,0,1
5.99,2019,7.983333333333333,1,1,1,1
4.99,2019,7.983333333333333,1,1,0,1
4.99,2024,7.983333333333333,1,1,0,1
29.99,2020,7.983333333333333,1,1,0,1
4.99,2018,8.0,1,1,0,1
4.99,2022,8.016666666666667,1,1,1,1
4.99,2018,8.033333333333333,1,1,0,1
4.99,2022,8.05,1,1,1,1
14.97,2020,8.066666666666666,1,1,0,1
5.99,2019,8.066666666666666,1,1,1,1
4.99,2020,8.066666666666666,1,1,0,1
59.94,2019,8.066666666666666,1,1,0,1
4.99,2020,8.066666666666666,1,1,0,1
4.99,2019,8.083333333333334,1,1,0,1
4.99,2020,8.083333333333334,1,1,0,1
4.99,2020,8.083333333333334,1,1,0,1
4.99,2018,8.083333333333334,1,1,0,1
4.99,2018,8.083333333333334,1,1,0,1
9.9,2019,8.116666666666667,1,0,0,1
4.99,2017,8.116666666666667,1,1,0,1
4.99,2022,8.116666666666667,1,1,1,1
9.99,2020,8.133333333333333,1,1,0,1
4.99,2020,8.133333333333333,1,1,0,1
4.99,2018,8.133333333333333,1,1,0,1
4.99,2017,8.15,1,1,0,1
4.99,2017,8.15,1,1,0,1
4.99,2018,8.15,1,1,0,1
4.99,2022,8.166666666666666,1,1,1,1
4.99,2021,8.166666666666666,1,1,1,1
29.94,2019,8.183333333333334,1,1,0,1
59.94,2019,8.2,1,1,0,1
4.99,2020,8.216666666666667,1,1,0,1
29.94,2019,8.216666666666667,1,1,0,1
4.99,2018,8.216666666666667,1,1,1,1
4.99,2020,8.216666666666667,1,1,0,1
4.99,2018,8.233333333333333,1,1,0,1
4.99,2018,8.233333333333333,1,1,0,1
4.99,2018,8.233333333333333,1,1,0,1
4.99,2018,8.25,1,1,0,1
4.99,2018,8.266666666666667,1,1,0,1
14.97,2020,8.266666666666667,1,1,0,1
19.99,2018,8.366666666666667,1,1,0,1
5.99,2019,13.483333333333333,1,1,1,1
5.99,2019,13.483333333333333,1,1,1,1
29.99,2017,15.35,1,1,0,1
1.29,2019,17.0,1,1,1,1
9.98,2018,17.133333333333333,1,1,1,1
49.86,2018,17.15,1,1,1,1
99.71,2018,17.166666666666668,1,1,1,1
49.99,2020,17.183333333333334,1,1,0,1
78.61,2019,17.9,1,1,1,1
19.99,2021,19.95,1,1,0,1
19.99,2021,20.816666666666666,1,1,0,1
19.99,2021,20.9,1,1,0,1
57.97,2023,21.866666666666667,1,1,0,1
24.95,2020,22.2,1,1,0,1
5.99,2020,22.35,1,1,1,1
52.5,2017,3.5833333333333335,2,1,0,1
19.99,2021,4.65,2,1,0,1
19.99,2021,7.166666666666667,2,1,0,1
19.99,2021,7.183333333333334,2,1,0,1
19.99,2021,7.2,2,1,0,1
47.99,2019,7.733333333333333,2,0,0,1
49.99,2018,8.083333333333334,2,1,0,1
106.89,2018,8.666666666666666,2,1,0,1
0.61,2019,8.933333333333334,2,1,1,1
3.23,2023,9.45,2,1,0,1
64.78,2023,9.55,2,1,0,1
64.78,2023,9.75,2,1,0,1
19.99,2018,10.266666666666667,2,1,0,1
2.02,2019,11.8,2,1,1,1
104.99,2020,12.45,2,1,0,1
29.99,2018,15.4,2,1,0,1
9.99,2018,15.666666666666666,2,1,0,1
19.99,2021,16.65,2,1,0,1
29.99,2018,16.716666666666665,2,1,0,1
29.95,2018,16.766666666666666,2,1,0,1
4.99,2017,18.566666666666666,2,0,0,1
32.64,2017,21.5,2,1,0,1
51.82,2023,21.866666666666667,2,1,0,1
64.75,2020,21.983333333333334,2,1,0,1
35.62,2020,22.066666666666666,2,1,0,1
51.82,2020,22.1,2,1,0,1
64.75,2020,22.15,2,1,0,1
90.69,2020,22.216666666666665,2,1,0,1
6.47,2020,22.283333333333335,2,1,0,1
31.5,2020,22.466666666666665,2,1,0,1
65.2,2019,1.4833333333333334,3,1,0,1
51.17,2017,2.216666666666667,3,0,0,1
14.97,2017,2.783333333333333,3,1,0,1
47.6,2020,2.9,3,0,1,1
19.99,2018,3.6,3,1,0,1
19.99,2021,4.333333333333333,3,1,0,1
99.99,2020,4.9,3,1,0,1
99.99,2020,4.916666666666667,3,1,0,1
19.99,2020,5.333333333333333,3,1,0,1
52.16,2021,7.233333333333333,3,1,0,1
52.16,2021,7.383333333333334,3,1,0,1
9.99,2017,7.566666666666666,3,0,0,1
4.99,2019,9.383333333333333,3,1,0,1
19.99,2018,11.0,3,1,0,1
0.43,2019,15.2,3,1,1,1
29.99,2017,16.9,3,1,0,1
19.46,2017,16.916666666666668,3,1,0,1
73.98,2022,17.683333333333334,3,1,0,1
4.99,2020,19.25,3,1,0,1
10.13,2019,20.733333333333334,3,1,1,1
31.5,2020,21.016666666666666,3,1,0,1
4.99,2019,22.7,3,1,1,1
4.99,2019,22.766666666666666,3,1,1,1
4.99,2019,22.883333333333333,3,1,1,1
4.99,2019,22.916666666666668,3,1,1,1
26.11,2019,0.6666666666666666,4,1,0,1
69.0,2018,0.9333333333333333,4,1,0,1
99.99,2018,1.3166666666666667,4,1,0,1
29.94,2020,2.1166666666666667,4,1,0,1
58.55,2021,5.3,4,1,0,1
4.99,2017,5.75,4,1,0,1
19.99,2020,6.533333333333333,4,0,0,1
99.99,2020,6.85,4,1,0,1
29.99,2018,10.55,4,1,0,1
19.46,2018,10.583333333333334,4,1,0,1
14.97,2019,10.583333333333334,4,1,0,0
17.29,2020,10.583333333333334,4,1,1,0
0.86,2019,10.583333333333334,4,0,1,0
1.47,2019,10.583333333333334,4,1,1,0
1.73,2018,10.583333333333334,4,0,1,0
42.16,2020,10.6,4,1,1,0
8.65,2017,10.6,4,0,1,0
25.09,2017,10.6,4,1,1,0
0.9,2018,10.6,4,0,1,0
1.73,2018,10.6,4,1,1,0
0.95,2019,10.6,4,1,1,0
32.67,2018,10.6,4,1,1,0
0.86,2019,10.6,4,0,1,0
0.17,2018,10.6,4,0,1,0
20.0,2018,10.6,4,1,0,0
3.04,2020,10.6,4,1,0,0
4.08,2019,10.6,4,0,1,0
0.86,2018,10.6,4,1,1,0
6.9,2017,10.6,4,1,1,0
0.86,2017,10.6,4,0,1,0
1.81,2020,10.616666666666667,4,0,1,0
1.22,2017,10.616666666666667,4,1,1,0
0.17,2020,10.616666666666667,4,0,1,0
99.99,2021,10.616666666666667,4,1,0,0
3.13,2019,10.616666666666667,4,1,1,0
0.36,2018,10.616666666666667,4,0,1,0
4.99,2021,10.616666666666667,4,1,1,0
20.25,2018,10.616666666666667,4,1,1,0
0.86,2017,10.616666666666667,4,1,1,0
5.17,2019,10.616666666666667,4,1,1,0
19.99,2021,10.616666666666667,4,1,0,0
4.99,2017,10.616666666666667,4,1,0,0
5.45,2018,10.616666666666667,4,1,1,0
4.99,2018,10.616666666666667,4,1,0,0
17.49,2017,10.633333333333333,4,0,1,0
49.99,2017,10.633333333333333,4,1,0,0
19.06,2020,10.633333333333333,4,0,0,0
4.99,2017,10.633333333333333,4,1,0,0
0.51,2019,10.633333333333333,4,1,1,0
3.46,2019,10.633333333333333,4,1,1,0
72.21,2017,10.633333333333333,4,0,0,0
11.11,2020,10.633333333333333,4,1,0,0
2.64,2020,10.633333333333333,4,0,1,0
3.46,2019,10.633333333333333,4,1,1,0
30.0,2018,10.633333333333333,4,1,0,0
55.76,2019,10.633333333333333,4,1,1,0
1.55,2018,10.65,4,0,1,0
1.73,2019,10.65,4,0,1,0
17.3,2018,10.65,4,0,1,0
8.48,2019,10.65,4,1,1,0
0.86,2018,10.65,4,1,1,0
0.86,2019,10.65,4,0,1,0
4.99,2024,10.65,4,1,1,0
6.92,2017,10.65,4,1,1,0
4.99,2018,10.65,4,1,0,0
3.46,2019,10.65,4,1,1,0
39.95,2020,10.65,4,1,0,0
27.25,2021,10.65,4,1,1,0
3.46,2019,10.65,4,1,1,0
15.7,2017,10.666666666666666,4,1,0,0
29.97,2021,10.666666666666666,4,1,0,0
1.73,2017,10.666666666666666,4,1,1,0
0.86,2018,10.666666666666666,4,0,1,0
0.17,2017,10.666666666666666,4,0,1,0
3.46,2017,10.666666666666666,4,0,1,0
8.63,2019,10.666666666666666,4,0,1,0
0.86,2019,10.666666666666666,4,1,1,0
1.72,2018,10.666666666666666,4,0,1,0
13.84,2018,10.666666666666666,4,1,1,0
17.3,2018,10.666666666666666,4,0,1,0
2.42,2019,10.666666666666666,4,1,1,0
1.73,2017,10.666666666666666,4,0,1,0
5.71,2019,10.666666666666666,4,1,1,0
4.99,2020,10.683333333333334,4,1,0,0
3.15,2020,10.683333333333334,4,1,1,0
101.77,2020,10.683333333333334,4,1,1,0
4.99,2019,10.683333333333334,4,1,1,0
3.46,2017,10.683333333333334,4,1,1,0
2.11,2018,10.683333333333334,4,1,1,0
13.84,2018,10.683333333333334,4,1,1,0
10.48,2018,10.683333333333334,4,1,1,0
21.9,2018,10.7,4,1,1,0
4.99,2021,10.7,4,1,1,0
17.3,2018,10.7,4,0,1,0
3.46,2020,10.7,4,1,1,0
99.99,2019,10.7,4,1,1,0
0.86,2019,10.7,4,0,1,0
0.43,2019,10.7,4,1,1,0
8.89,2018,10.7,4,1,1,0
12.57,2017,10.7,4,1,1,0
4.99,2018,10.7,4,1,0,0
19.99,2019,10.7,4,1,0,0
6.03,2018,10.7,4,1,1,0
0.86,2021,10.7,4,1,1,0
14.99,2020,10.7,4,1,0,0
10.71,2017,10.7,4,0,1,0
0.36,2017,10.7,4,0,1,0
19.99,2018,10.7,4,1,0,0
19.99,2017,10.7,4,1,0,0
9.99,2019,10.7,4,1,0,0
9.99,2019,10.7,4,1,0,0
3.46,2018,10.716666666666667,4,1,1,0
2.63,2018,10.716666666666667,4,0,0,0
0.3,2018,10.716666666666667,4,0,1,0
14.97,2017,10.716666666666667,4,1,1,0
9.99,2018,10.716666666666667,4,1,0,0
34.59,2019,10.716666666666667,4,1,1,0
27.67,2018,10.716666666666667,4,1,1,0
17.3,2018,10.716666666666667,4,0,1,0
50.0,2020,10.716666666666667,4,1,0,0
49.99,2018,10.716666666666667,4,1,0,1
5.09,2018,10.716666666666667,4,1,1,0
20.0,2018,10.733333333333333,4,1,0,0
4.99,2018,10.733333333333333,4,1,0,0
0.86,2018,10.733333333333333,4,0,1,0
100.0,2017,10.733333333333333,4,1,0,0
6.04,2018,10.733333333333333,4,1,1,0
19.99,2020,10.733333333333333,4,1,0,0
15.86,2018,10.733333333333333,4,1,1,0
19.99,2018,10.733333333333333,4,1,0,0
4.99,2017,10.733333333333333,4,1,0,0
4.99,2019,10.733333333333333,4,1,0,0
6.86,2018,10.733333333333333,4,1,1,0
4.99,2021,10.733333333333333,4,1,0,0
50.0,2020,10.75,4,1,1,0
16.99,2017,10.75,4,0,0,0
8.29,2019,10.75,4,1,1,0
2.63,2018,10.75,4,0,0,0
29.99,2020,10.75,4,1,0,0
3.0,2019,10.75,4,0,1,0
0.17,2018,10.75,4,0,1,0
11.14,2017,10.75,4,0,1,0
24.99,2020,10.75,4,1,0,0
34.61,2017,10.75,4,1,1,0
9.99,2019,10.75,4,1,0,0
19.99,2018,10.75,4,1,0,0
8.65,2019,10.766666666666667,4,0,1,0
23.1,2017,10.766666666666667,4,1,0,0
1.9,2018,10.766666666666667,4,0,1,0
100.0,2020,10.766666666666667,4,1,0,0
5.89,2017,10.766666666666667,4,1,1,0
31.44,2018,10.766666666666667,4,1,0,0
0.9,2019,10.766666666666667,4,0,1,0
1.73,2019,10.766666666666667,4,0,1,0
0.18,2019,10.766666666666667,4,1,1,0
1.73,2019,10.766666666666667,4,0,1,0
0.43,2017,10.766666666666667,4,1,1,0
4.4,2018,10.766666666666667,4,0,0,0
0.18,2018,10.766666666666667,4,0,1,0
4.99,2019,10.766666666666667,4,1,0,0
1.05,2019,10.766666666666667,4,0,1,0
4.99,2019,10.766666666666667,4,1,0,0
6.92,2018,10.766666666666667,4,0,1,0
13.84,2017,10.783333333333333,4,1,1,0
10.0,2019,10.783333333333333,4,1,0,0
5.99,2019,10.783333333333333,4,1,1,0
9.99,2019,10.783333333333333,4,1,0,0
2.01,2020,10.783333333333333,4,1,1,0
0.86,2019,10.783333333333333,4,0,0,0
39.99,2020,10.783333333333333,4,1,0,0
3.46,2017,10.783333333333333,4,0,1,0
5.17,2018,10.783333333333333,4,1,1,0
24.99,2020,10.783333333333333,4,1,0,0
9.99,2019,10.783333333333333,4,1,0,0
19.99,2021,10.783333333333333,4,1,0,0
0.18,2019,10.783333333333333,4,0,1,0
4.99,2020,10.783333333333333,4,1,0,0
4.32,2020,10.783333333333333,4,1,1,0
2.63,2018,10.8,4,0,0,0
26.45,2021,10.8,4,1,1,0
1.47,2017,10.8,4,1,1,0
3.46,2019,10.8,4,1,1,0
2.72,2017,10.8,4,1,1,0
0.86,2018,10.8,4,0,1,0
4.99,2020,10.8,4,1,0,0
